date;total-ita-sim;total-foreign-sim;prefix;country;num
2019-03-30;116.0;136;0033;Francia;9
2019-03-30;116.0;136;001;USA / Canada;8
2019-03-30;116.0;136;0090;Turchia;5
2019-03-30;116.0;136;00216;Tunisia;3
2019-03-30;116.0;136;0031;Paesi Bassi (Olanda);3
2019-03-30;116.0;136;0030;Grecia;3
2019-03-30;116.0;136;0034;Spagna;2
2019-03-30;116.0;136;00351;Portogallo;2
2019-03-30;116.0;136;0061;Australia;2
2019-03-30;116.0;136;0091;India;1
2019-03-30;116.0;136;00385;Croazia;1
2019-03-30;116.0;136;0043;Austria;1
2019-03-30;116.0;136;00972;Israele;1
2019-03-30;116.0;136;00358;Finlandia;1
2019-03-30;116.0;136;0032;Belgio;1
2019-03-30;116.0;136;0081;Giappone;1
2019-03-31;133.0;125;0049;Germania;26
2019-03-31;133.0;125;007;Federazione Russa;21
2019-03-31;133.0;125;0041;Svizzera;19
2019-03-31;133.0;125;001;USA / Canada;9
2019-03-31;133.0;125;0044;Gran Bretagna;9
2019-03-31;133.0;125;0090;Turchia;8
2019-03-31;133.0;125;00355;Albania;6
2019-03-31;133.0;125;0033;Francia;5
2019-03-31;133.0;125;0091;India;5
2019-03-31;133.0;125;0031;Paesi Bassi (Olanda);4
2019-03-31;133.0;125;00421;Slovacchia;3
2019-03-31;133.0;125;0034;Spagna;2
2019-03-31;133.0;125;00351;Portogallo;2
2019-03-31;133.0;125;0020;Egitto;2
2019-03-31;133.0;125;0036;Ungheria;1
2019-03-31;133.0;125;0043;Austria;1
2019-03-31;133.0;125;0092;Pakistan;1
2019-03-31;133.0;125;00972;Israele;1
2019-04-01;104.0;79;0041;Svizzera;12
2019-04-01;104.0;79;007;Federazione Russa;12
2019-04-01;104.0;79;0049;Germania;9
2019-04-01;104.0;79;001;USA / Canada;9
2019-04-01;104.0;79;00216;Tunisia;7
2019-04-01;104.0;79;0033;Francia;6
2019-04-01;104.0;79;0034;Spagna;3
2019-04-01;104.0;79;0090;Turchia;3
2019-04-01;104.0;79;0036;Ungheria;3
2019-04-01;104.0;79;0044;Gran Bretagna;3
2019-04-01;104.0;79;0043;Austria;2
2019-04-01;104.0;79;00972;Israele;2
2019-04-01;104.0;79;0061;Australia;2
2019-04-01;104.0;79;0032;Belgio;2
2019-04-01;104.0;79;00421;Slovacchia;1
2019-04-01;104.0;79;0091;India;1
2019-04-01;104.0;79;00386;Slovenia;1
2019-04-01;104.0;79;00358;Finlandia;1
2019-04-02;94.0;46;007;Federazione Russa;9
2019-04-02;94.0;46;0033;Francia;8
2019-04-02;94.0;46;0041;Svizzera;7
2019-04-02;94.0;46;0049;Germania;6
2019-04-02;94.0;46;001;USA / Canada;5
2019-04-02;94.0;46;0044;Gran Bretagna;3
2019-04-02;94.0;46;0032;Belgio;2
2019-04-02;94.0;46;0034;Spagna;1
2019-04-02;94.0;46;00351;Portogallo;1
2019-04-02;94.0;46;0031;Paesi Bassi (Olanda);1
2019-04-02;94.0;46;0091;India;1
2019-04-02;94.0;46;0036;Ungheria;1
2019-04-02;94.0;46;0081;Giappone;1
2019-04-03;79.0;27;007;Federazione Russa;9
2019-04-03;79.0;27;0049;Germania;4
2019-04-03;79.0;27;0033;Francia;3
2019-04-03;79.0;27;0091;India;2
2019-04-03;79.0;27;0020;Egitto;2
2019-04-03;79.0;27;0032;Belgio;2
2019-04-03;79.0;27;00386;Slovenia;1
2019-04-03;79.0;27;0044;Gran Bretagna;1
2019-04-03;79.0;27;001;USA / Canada;1
2019-04-03;79.0;27;00351;Portogallo;1
2019-04-03;79.0;27;0036;Ungheria;1
2019-04-04;70.0;33;007;Federazione Russa;9
2019-04-04;70.0;33;0041;Svizzera;7
2019-04-04;70.0;33;001;USA / Canada;4
2019-04-04;70.0;33;0049;Germania;3
2019-04-04;70.0;33;0031;Paesi Bassi (Olanda);2
2019-04-04;70.0;33;0033;Francia;2
2019-04-04;70.0;33;00355;Albania;2
2019-04-04;70.0;33;0044;Gran Bretagna;2
2019-04-04;70.0;33;0032;Belgio;1
2019-04-04;70.0;33;00972;Israele;1
2019-04-05;113.0;83;007;Federazione Russa;17
2019-04-05;113.0;83;0041;Svizzera;12
2019-04-05;113.0;83;0049;Germania;10
2019-04-05;113.0;83;001;USA / Canada;9
2019-04-05;113.0;83;0033;Francia;8
2019-04-05;113.0;83;0034;Spagna;6
2019-04-05;113.0;83;00352;Lussemburgo;4
2019-04-05;113.0;83;0044;Gran Bretagna;3
2019-04-05;113.0;83;0043;Austria;3
2019-04-05;113.0;83;0031;Paesi Bassi (Olanda);2
2019-04-05;113.0;83;00351;Portogallo;2
2019-04-05;113.0;83;0061;Australia;2
2019-04-05;113.0;83;0091;India;2
2019-04-05;113.0;83;0090;Turchia;2
2019-04-05;113.0;83;0081;Giappone;1
2019-04-06;116.0;119;0041;Svizzera;46
2019-04-06;116.0;119;0049;Germania;13
2019-04-06;116.0;119;007;Federazione Russa;12
2019-04-06;116.0;119;001;USA / Canada;8
2019-04-06;116.0;119;0033;Francia;7
2019-04-06;116.0;119;0034;Spagna;6
2019-04-06;116.0;119;0044;Gran Bretagna;5
2019-04-06;116.0;119;0090;Turchia;5
2019-04-06;116.0;119;00216;Tunisia;3
2019-04-06;116.0;119;00351;Portogallo;3
2019-04-06;116.0;119;0043;Austria;2
2019-04-06;116.0;119;0081;Giappone;2
2019-04-06;116.0;119;0091;India;2
2019-04-06;116.0;119;0032;Belgio;2
2019-04-06;116.0;119;00421;Slovacchia;1
2019-04-06;116.0;119;0020;Egitto;1
2019-04-06;116.0;119;0031;Paesi Bassi (Olanda);1
2019-04-07;69.0;76;007;Federazione Russa;18
2019-04-07;69.0;76;0041;Svizzera;14
2019-04-07;69.0;76;001;USA / Canada;7
2019-04-07;69.0;76;0049;Germania;7
2019-04-07;69.0;76;0020;Egitto;5
2019-04-07;69.0;76;0044;Gran Bretagna;4
2019-04-07;69.0;76;0081;Giappone;3
2019-04-07;69.0;76;00216;Tunisia;3
2019-04-07;69.0;76;0091;India;2
2019-04-07;69.0;76;00355;Albania;2
2019-04-07;69.0;76;0034;Spagna;2
2019-04-07;69.0;76;0030;Grecia;1
2019-04-07;69.0;76;00352;Lussemburgo;1
2019-04-07;69.0;76;0033;Francia;1
2019-04-07;69.0;76;00356;Malta;1
2019-04-07;69.0;76;0046;Svezia;1
2019-04-07;69.0;76;0031;Paesi Bassi (Olanda);1
2019-04-07;69.0;76;0043;Austria;1
2019-04-07;69.0;76;0090;Turchia;1
2019-04-07;69.0;76;00972;Israele;1
2019-04-08;117.0;92;0041;Svizzera;19
2019-04-08;117.0;92;007;Federazione Russa;15
2019-04-08;117.0;92;0049;Germania;13
2019-04-08;117.0;92;001;USA / Canada;8
2019-04-08;117.0;92;0033;Francia;8
2019-04-08;117.0;92;0044;Gran Bretagna;7
2019-04-08;117.0;92;0034;Spagna;4
2019-04-08;117.0;92;0091;India;3
2019-04-08;117.0;92;0061;Australia;3
2019-04-08;117.0;92;0081;Giappone;2
2019-04-08;117.0;92;0020;Egitto;2
2019-04-08;117.0;92;0031;Paesi Bassi (Olanda);2
2019-04-08;117.0;92;00972;Israele;2
2019-04-08;117.0;92;0090;Turchia;1
2019-04-08;117.0;92;0030;Grecia;1
2019-04-08;117.0;92;0032;Belgio;1
2019-04-08;117.0;92;00351;Portogallo;1
2019-04-09;139.0;95;007;Federazione Russa;23
2019-04-09;139.0;95;0049;Germania;15
2019-04-09;139.0;95;0041;Svizzera;15
2019-04-09;139.0;95;001;USA / Canada;10
2019-04-09;139.0;95;0044;Gran Bretagna;6
2019-04-09;139.0;95;0061;Australia;4
2019-04-09;139.0;95;0033;Francia;4
2019-04-09;139.0;95;0034;Spagna;4
2019-04-09;139.0;95;0091;India;3
2019-04-09;139.0;95;0031;Paesi Bassi (Olanda);2
2019-04-09;139.0;95;0081;Giappone;2
2019-04-09;139.0;95;0020;Egitto;1
2019-04-09;139.0;95;0030;Grecia;1
2019-04-09;139.0;95;00355;Albania;1
2019-04-09;139.0;95;0043;Austria;1
2019-04-09;139.0;95;0090;Turchia;1
2019-04-09;139.0;95;00972;Israele;1
2019-04-09;139.0;95;00352;Lussemburgo;1
2019-04-10;97.0;90;007;Federazione Russa;20
2019-04-10;97.0;90;0041;Svizzera;14
2019-04-10;97.0;90;0049;Germania;13
2019-04-10;97.0;90;0031;Paesi Bassi (Olanda);8
2019-04-10;97.0;90;0091;India;5
2019-04-10;97.0;90;0033;Francia;4
2019-04-10;97.0;90;00216;Tunisia;3
2019-04-10;97.0;90;0061;Australia;3
2019-04-10;97.0;90;0044;Gran Bretagna;3
2019-04-10;97.0;90;0043;Austria;2
2019-04-10;97.0;90;00972;Israele;2
2019-04-10;97.0;90;00352;Lussemburgo;2
2019-04-10;97.0;90;0034;Spagna;2
2019-04-10;97.0;90;0036;Ungheria;2
2019-04-10;97.0;90;0046;Svezia;1
2019-04-10;97.0;90;0081;Giappone;1
2019-04-10;97.0;90;0032;Belgio;1
2019-04-10;97.0;90;001;USA / Canada;1
2019-04-10;97.0;90;0090;Turchia;1
2019-04-10;97.0;90;00355;Albania;1
2019-04-10;97.0;90;00386;Slovenia;1
2019-04-11;80.0;55;007;Federazione Russa;19
2019-04-11;80.0;55;0041;Svizzera;6
2019-04-11;80.0;55;001;USA / Canada;5
2019-04-11;80.0;55;0049;Germania;4
2019-04-11;80.0;55;0020;Egitto;4
2019-04-11;80.0;55;0044;Gran Bretagna;3
2019-04-11;80.0;55;00355;Albania;3
2019-04-11;80.0;55;0061;Australia;2
2019-04-11;80.0;55;0033;Francia;2
2019-04-11;80.0;55;0031;Paesi Bassi (Olanda);2
2019-04-11;80.0;55;0032;Belgio;1
2019-04-11;80.0;55;0034;Spagna;1
2019-04-11;80.0;55;00972;Israele;1
2019-04-11;80.0;55;0091;India;1
2019-04-11;80.0;55;00351;Portogallo;1
2019-04-12;88.0;103;007;Federazione Russa;21
2019-04-12;88.0;103;0041;Svizzera;17
2019-04-12;88.0;103;0044;Gran Bretagna;10
2019-04-12;88.0;103;0049;Germania;10
2019-04-12;88.0;103;001;USA / Canada;9
2019-04-12;88.0;103;0034;Spagna;8
2019-04-12;88.0;103;0033;Francia;5
2019-04-12;88.0;103;0091;India;4
2019-04-12;88.0;103;00356;Malta;4
2019-04-12;88.0;103;0031;Paesi Bassi (Olanda);3
2019-04-12;88.0;103;0043;Austria;3
2019-04-12;88.0;103;0081;Giappone;2
2019-04-12;88.0;103;00421;Slovacchia;1
2019-04-12;88.0;103;00358;Finlandia;1
2019-04-12;88.0;103;0090;Turchia;1
2019-04-12;88.0;103;0020;Egitto;1
2019-04-12;88.0;103;00216;Tunisia;1
2019-04-12;88.0;103;0030;Grecia;1
2019-04-12;88.0;103;00372;Estonia;1
2019-04-13;115.0;118;0041;Svizzera;38
2019-04-13;115.0;118;007;Federazione Russa;22
2019-04-13;115.0;118;0049;Germania;10
2019-04-13;115.0;118;001;USA / Canada;10
2019-04-13;115.0;118;0033;Francia;7
2019-04-13;115.0;118;0043;Austria;7
2019-04-13;115.0;118;00351;Portogallo;4
2019-04-13;115.0;118;0031;Paesi Bassi (Olanda);2
2019-04-13;115.0;118;0036;Ungheria;2
2019-04-13;115.0;118;0034;Spagna;2
2019-04-13;115.0;118;00355;Albania;2
2019-04-13;115.0;118;0020;Egitto;2
2019-04-13;115.0;118;0030;Grecia;2
2019-04-13;115.0;118;0032;Belgio;2
2019-04-13;115.0;118;0090;Turchia;2
2019-04-13;115.0;118;0081;Giappone;1
2019-04-13;115.0;118;0044;Gran Bretagna;1
2019-04-13;115.0;118;0061;Australia;1
2019-04-13;115.0;118;0091;India;1
2019-04-14;86.0;66;0041;Svizzera;18
2019-04-14;86.0;66;007;Federazione Russa;12
2019-04-14;86.0;66;0049;Germania;9
2019-04-14;86.0;66;0033;Francia;7
2019-04-14;86.0;66;0044;Gran Bretagna;4
2019-04-14;86.0;66;0034;Spagna;3
2019-04-14;86.0;66;001;USA / Canada;3
2019-04-14;86.0;66;0061;Australia;2
2019-04-14;86.0;66;0031;Paesi Bassi (Olanda);1
2019-04-14;86.0;66;00351;Portogallo;1
2019-04-14;86.0;66;00421;Slovacchia;1
2019-04-14;86.0;66;0043;Austria;1
2019-04-14;86.0;66;0020;Egitto;1
2019-04-14;86.0;66;00352;Lussemburgo;1
2019-04-14;86.0;66;00355;Albania;1
2019-04-14;86.0;66;00972;Israele;1
2019-04-15;106.0;122;0049;Germania;30
2019-04-15;106.0;122;0041;Svizzera;28
2019-04-15;106.0;122;007;Federazione Russa;23
2019-04-15;106.0;122;001;USA / Canada;8
2019-04-15;106.0;122;0033;Francia;7
2019-04-15;106.0;122;0044;Gran Bretagna;6
2019-04-15;106.0;122;0034;Spagna;3
2019-04-15;106.0;122;0043;Austria;3
2019-04-15;106.0;122;00351;Portogallo;2
2019-04-15;106.0;122;0061;Australia;2
2019-04-15;106.0;122;0036;Ungheria;2
2019-04-15;106.0;122;0091;India;2
2019-04-15;106.0;122;0032;Belgio;1
2019-04-15;106.0;122;0020;Egitto;1
2019-04-15;106.0;122;00355;Albania;1
2019-04-15;106.0;122;00421;Slovacchia;1
2019-04-15;106.0;122;00372;Estonia;1
2019-04-15;106.0;122;00216;Tunisia;1
2019-04-16;100.0;98;0041;Svizzera;29
2019-04-16;100.0;98;007;Federazione Russa;17
2019-04-16;100.0;98;0049;Germania;17
2019-04-16;100.0;98;0033;Francia;7
2019-04-16;100.0;98;001;USA / Canada;5
2019-04-16;100.0;98;0034;Spagna;4
2019-04-16;100.0;98;0044;Gran Bretagna;4
2019-04-16;100.0;98;00358;Finlandia;3
2019-04-16;100.0;98;0091;India;2
2019-04-16;100.0;98;0043;Austria;2
2019-04-16;100.0;98;0090;Turchia;1
2019-04-16;100.0;98;00972;Israele;1
2019-04-16;100.0;98;0031;Paesi Bassi (Olanda);1
2019-04-16;100.0;98;00352;Lussemburgo;1
2019-04-16;100.0;98;00351;Portogallo;1
2019-04-16;100.0;98;0061;Australia;1
2019-04-16;100.0;98;0036;Ungheria;1
2019-04-16;100.0;98;0020;Egitto;1
2019-04-17;119.0;117;0041;Svizzera;29
2019-04-17;119.0;117;0049;Germania;24
2019-04-17;119.0;117;007;Federazione Russa;18
2019-04-17;119.0;117;0033;Francia;9
2019-04-17;119.0;117;0034;Spagna;9
2019-04-17;119.0;117;001;USA / Canada;6
2019-04-17;119.0;117;0032;Belgio;5
2019-04-17;119.0;117;00355;Albania;3
2019-04-17;119.0;117;0031;Paesi Bassi (Olanda);3
2019-04-17;119.0;117;0091;India;3
2019-04-17;119.0;117;0090;Turchia;3
2019-04-17;119.0;117;0061;Australia;2
2019-04-17;119.0;117;00351;Portogallo;1
2019-04-17;119.0;117;0043;Austria;1
2019-04-17;119.0;117;0036;Ungheria;1
2019-04-18;126.0;119;0041;Svizzera;45
2019-04-18;126.0;119;0049;Germania;20
2019-04-18;126.0;119;007;Federazione Russa;13
2019-04-18;126.0;119;0034;Spagna;7
2019-04-18;126.0;119;001;USA / Canada;6
2019-04-18;126.0;119;00351;Portogallo;5
2019-04-18;126.0;119;0033;Francia;5
2019-04-18;126.0;119;0031;Paesi Bassi (Olanda);3
2019-04-18;126.0;119;0091;India;3
2019-04-18;126.0;119;00216;Tunisia;3
2019-04-18;126.0;119;0061;Australia;3
2019-04-18;126.0;119;0043;Austria;1
2019-04-18;126.0;119;0030;Grecia;1
2019-04-18;126.0;119;0032;Belgio;1
2019-04-18;126.0;119;0020;Egitto;1
2019-04-18;126.0;119;00356;Malta;1
2019-04-18;126.0;119;00358;Finlandia;1
2019-04-19;112.0;208;0041;Svizzera;89
2019-04-19;112.0;208;0049;Germania;41
2019-04-19;112.0;208;007;Federazione Russa;15
2019-04-19;112.0;208;0033;Francia;13
2019-04-19;112.0;208;0034;Spagna;12
2019-04-19;112.0;208;001;USA / Canada;8
2019-04-19;112.0;208;0091;India;7
2019-04-19;112.0;208;0043;Austria;6
2019-04-19;112.0;208;0036;Ungheria;4
2019-04-19;112.0;208;00351;Portogallo;2
2019-04-19;112.0;208;0046;Svezia;2
2019-04-19;112.0;208;0032;Belgio;2
2019-04-19;112.0;208;00355;Albania;2
2019-04-19;112.0;208;0061;Australia;1
2019-04-19;112.0;208;0030;Grecia;1
2019-04-19;112.0;208;0031;Paesi Bassi (Olanda);1
2019-04-19;112.0;208;00356;Malta;1
2019-04-19;112.0;208;0020;Egitto;1
2019-04-20;114.0;268;0041;Svizzera;163
2019-04-20;114.0;268;0049;Germania;32
2019-04-20;114.0;268;007;Federazione Russa;12
2019-04-20;114.0;268;0034;Spagna;11
2019-04-20;114.0;268;001;USA / Canada;11
2019-04-20;114.0;268;0033;Francia;10
2019-04-20;114.0;268;0090;Turchia;5
2019-04-20;114.0;268;0020;Egitto;3
2019-04-20;114.0;268;00351;Portogallo;3
2019-04-20;114.0;268;00355;Albania;3
2019-04-20;114.0;268;0043;Austria;3
2019-04-20;114.0;268;0061;Australia;2
2019-04-20;114.0;268;0091;India;2
2019-04-20;114.0;268;0046;Svezia;2
2019-04-20;114.0;268;0081;Giappone;1
2019-04-20;114.0;268;00216;Tunisia;1
2019-04-20;114.0;268;0032;Belgio;1
2019-04-20;114.0;268;0044;Gran Bretagna;1
2019-04-20;114.0;268;00386;Slovenia;1
2019-04-20;114.0;268;0036;Ungheria;1
2019-04-21;106.0;248;0041;Svizzera;91
2019-04-21;106.0;248;0049;Germania;55
2019-04-21;106.0;248;007;Federazione Russa;21
2019-04-21;106.0;248;0033;Francia;13
2019-04-21;106.0;248;0034;Spagna;12
2019-04-21;106.0;248;001;USA / Canada;9
2019-04-21;106.0;248;0031;Paesi Bassi (Olanda);7
2019-04-21;106.0;248;0091;India;6
2019-04-21;106.0;248;0036;Ungheria;5
2019-04-21;106.0;248;0061;Australia;4
2019-04-21;106.0;248;00352;Lussemburgo;4
2019-04-21;106.0;248;0090;Turchia;3
2019-04-21;106.0;248;00351;Portogallo;3
2019-04-21;106.0;248;00356;Malta;2
2019-04-21;106.0;248;0043;Austria;2
2019-04-21;106.0;248;0081;Giappone;2
2019-04-21;106.0;248;0020;Egitto;2
2019-04-21;106.0;248;0032;Belgio;2
2019-04-21;106.0;248;00355;Albania;2
2019-04-21;106.0;248;0030;Grecia;1
2019-04-21;106.0;248;00385;Croazia;1
2019-04-21;106.0;248;00421;Slovacchia;1
2019-04-22;103.0;156;0041;Svizzera;66
2019-04-22;103.0;156;0049;Germania;23
2019-04-22;103.0;156;007;Federazione Russa;19
2019-04-22;103.0;156;0034;Spagna;11
2019-04-22;103.0;156;0033;Francia;7
2019-04-22;103.0;156;0091;India;5
2019-04-22;103.0;156;001;USA / Canada;4
2019-04-22;103.0;156;00355;Albania;3
2019-04-22;103.0;156;0061;Australia;3
2019-04-22;103.0;156;0043;Austria;2
2019-04-22;103.0;156;0031;Paesi Bassi (Olanda);2
2019-04-22;103.0;156;00351;Portogallo;2
2019-04-22;103.0;156;0020;Egitto;2
2019-04-22;103.0;156;00352;Lussemburgo;1
2019-04-22;103.0;156;0090;Turchia;1
2019-04-22;103.0;156;00972;Israele;1
2019-04-22;103.0;156;00356;Malta;1
2019-04-22;103.0;156;00421;Slovacchia;1
2019-04-22;103.0;156;0044;Gran Bretagna;1
2019-04-22;103.0;156;0032;Belgio;1
2019-04-23;57.0;68;0041;Svizzera;24
2019-04-23;57.0;68;007;Federazione Russa;14
2019-04-23;57.0;68;0049;Germania;10
2019-04-23;57.0;68;0033;Francia;5
2019-04-23;57.0;68;00351;Portogallo;4
2019-04-23;57.0;68;0034;Spagna;3
2019-04-23;57.0;68;0091;India;2
2019-04-23;57.0;68;0032;Belgio;2
2019-04-23;57.0;68;001;USA / Canada;1
2019-04-23;57.0;68;0030;Grecia;1
2019-04-23;57.0;68;0061;Australia;1
2019-04-23;57.0;68;0090;Turchia;1
2019-04-24;94.0;80;0041;Svizzera;37
2019-04-24;94.0;80;007;Federazione Russa;12
2019-04-24;94.0;80;0033;Francia;7
2019-04-24;94.0;80;0049;Germania;6
2019-04-24;94.0;80;00351;Portogallo;3
2019-04-24;94.0;80;001;USA / Canada;3
2019-04-24;94.0;80;0034;Spagna;3
2019-04-24;94.0;80;00358;Finlandia;2
2019-04-24;94.0;80;0061;Australia;2
2019-04-24;94.0;80;00421;Slovacchia;1
2019-04-24;94.0;80;0036;Ungheria;1
2019-04-24;94.0;80;0020;Egitto;1
2019-04-24;94.0;80;0030;Grecia;1
2019-04-24;94.0;80;0031;Paesi Bassi (Olanda);1
2019-04-25;98.0;95;0041;Svizzera;22
2019-04-25;98.0;95;007;Federazione Russa;21
2019-04-25;98.0;95;0049;Germania;15
2019-04-25;98.0;95;001;USA / Canada;6
2019-04-25;98.0;95;0033;Francia;4
2019-04-25;98.0;95;0034;Spagna;4
2019-04-25;98.0;95;00351;Portogallo;3
2019-04-25;98.0;95;0061;Australia;3
2019-04-25;98.0;95;0043;Austria;3
2019-04-25;98.0;95;00355;Albania;2
2019-04-25;98.0;95;0020;Egitto;2
2019-04-25;98.0;95;0032;Belgio;2
2019-04-25;98.0;95;0031;Paesi Bassi (Olanda);2
2019-04-25;98.0;95;00216;Tunisia;2
2019-04-25;98.0;95;0090;Turchia;1
2019-04-25;98.0;95;00972;Israele;1
2019-04-25;98.0;95;0091;India;1
2019-04-25;98.0;95;0044;Gran Bretagna;1
2019-04-26;97.0;102;0041;Svizzera;27
2019-04-26;97.0;102;007;Federazione Russa;16
2019-04-26;97.0;102;0033;Francia;10
2019-04-26;97.0;102;0049;Germania;9
2019-04-26;97.0;102;001;USA / Canada;8
2019-04-26;97.0;102;0034;Spagna;5
2019-04-26;97.0;102;0020;Egitto;5
2019-04-26;97.0;102;0031;Paesi Bassi (Olanda);3
2019-04-26;97.0;102;00972;Israele;3
2019-04-26;97.0;102;0090;Turchia;2
2019-04-26;97.0;102;0043;Austria;2
2019-04-26;97.0;102;0044;Gran Bretagna;2
2019-04-26;97.0;102;00356;Malta;2
2019-04-26;97.0;102;0081;Giappone;2
2019-04-26;97.0;102;00358;Finlandia;1
2019-04-26;97.0;102;0032;Belgio;1
2019-04-26;97.0;102;00351;Portogallo;1
2019-04-26;97.0;102;0030;Grecia;1
2019-04-26;97.0;102;00355;Albania;1
2019-04-26;97.0;102;00386;Slovenia;1
2019-04-27;140.0;158;0041;Svizzera;73
2019-04-27;140.0;158;0049;Germania;20
2019-04-27;140.0;158;007;Federazione Russa;15
2019-04-27;140.0;158;001;USA / Canada;8
2019-04-27;140.0;158;0033;Francia;8
2019-04-27;140.0;158;00355;Albania;5
2019-04-27;140.0;158;0020;Egitto;5
2019-04-27;140.0;158;0032;Belgio;4
2019-04-27;140.0;158;0091;India;3
2019-04-27;140.0;158;00972;Israele;3
2019-04-27;140.0;158;0043;Austria;3
2019-04-27;140.0;158;0031;Paesi Bassi (Olanda);2
2019-04-27;140.0;158;0090;Turchia;2
2019-04-27;140.0;158;0034;Spagna;1
2019-04-27;140.0;158;00351;Portogallo;1
2019-04-27;140.0;158;00216;Tunisia;1
2019-04-27;140.0;158;0061;Australia;1
2019-04-27;140.0;158;00356;Malta;1
2019-04-27;140.0;158;0036;Ungheria;1
2019-04-27;140.0;158;00421;Slovacchia;1
2019-04-28;113.0;112;0041;Svizzera;44
2019-04-28;113.0;112;007;Federazione Russa;13
2019-04-28;113.0;112;0049;Germania;11
2019-04-28;113.0;112;001;USA / Canada;7
2019-04-28;113.0;112;0090;Turchia;5
2019-04-28;113.0;112;0081;Giappone;4
2019-04-28;113.0;112;0033;Francia;3
2019-04-28;113.0;112;00355;Albania;3
2019-04-28;113.0;112;0044;Gran Bretagna;3
2019-04-28;113.0;112;0061;Australia;3
2019-04-28;113.0;112;0043;Austria;2
2019-04-28;113.0;112;0032;Belgio;2
2019-04-28;113.0;112;0034;Spagna;2
2019-04-28;113.0;112;0020;Egitto;1
2019-04-28;113.0;112;00216;Tunisia;1
2019-04-28;113.0;112;0030;Grecia;1
2019-04-28;113.0;112;0031;Paesi Bassi (Olanda);1
2019-04-28;113.0;112;00351;Portogallo;1
2019-04-28;113.0;112;00356;Malta;1
2019-04-28;113.0;112;00421;Slovacchia;1
2019-04-28;113.0;112;0046;Svezia;1
2019-04-28;113.0;112;0091;India;1
2019-04-28;113.0;112;00386;Slovenia;1
2019-04-29;103.0;59;007;Federazione Russa;19
2019-04-29;103.0;59;0041;Svizzera;8
2019-04-29;103.0;59;001;USA / Canada;7
2019-04-29;103.0;59;0049;Germania;7
2019-04-29;103.0;59;0033;Francia;4
2019-04-29;103.0;59;0020;Egitto;3
2019-04-29;103.0;59;0034;Spagna;2
2019-04-29;103.0;59;0091;India;2
2019-04-29;103.0;59;0061;Australia;1
2019-04-29;103.0;59;00216;Tunisia;1
2019-04-29;103.0;59;0031;Paesi Bassi (Olanda);1
2019-04-29;103.0;59;0032;Belgio;1
2019-04-29;103.0;59;0081;Giappone;1
2019-04-29;103.0;59;00421;Slovacchia;1
2019-04-29;103.0;59;0043;Austria;1
2019-04-30;143.0;70;007;Federazione Russa;17
2019-04-30;143.0;70;0041;Svizzera;17
2019-04-30;143.0;70;0033;Francia;5
2019-04-30;143.0;70;0031;Paesi Bassi (Olanda);5
2019-04-30;143.0;70;001;USA / Canada;4
2019-04-30;143.0;70;0091;India;3
2019-04-30;143.0;70;0020;Egitto;3
2019-04-30;143.0;70;00352;Lussemburgo;2
2019-04-30;143.0;70;0081;Giappone;2
2019-04-30;143.0;70;0049;Germania;2
2019-04-30;143.0;70;0032;Belgio;2
2019-04-30;143.0;70;0034;Spagna;2
2019-04-30;143.0;70;0044;Gran Bretagna;1
2019-04-30;143.0;70;0061;Australia;1
2019-04-30;143.0;70;0030;Grecia;1
2019-04-30;143.0;70;0092;Pakistan;1
2019-04-30;143.0;70;0036;Ungheria;1
2019-04-30;143.0;70;0043;Austria;1
2019-05-01;123.0;88;007;Federazione Russa;25
2019-05-01;123.0;88;0041;Svizzera;25
2019-05-01;123.0;88;0049;Germania;10
2019-05-01;123.0;88;0033;Francia;7
2019-05-01;123.0;88;0034;Spagna;4
2019-05-01;123.0;88;00972;Israele;3
2019-05-01;123.0;88;0090;Turchia;2
2019-05-01;123.0;88;0031;Paesi Bassi (Olanda);2
2019-05-01;123.0;88;0061;Australia;2
2019-05-01;123.0;88;0030;Grecia;2
2019-05-01;123.0;88;0020;Egitto;2
2019-05-01;123.0;88;001;USA / Canada;1
2019-05-01;123.0;88;0091;India;1
2019-05-01;123.0;88;00372;Estonia;1
2019-05-01;123.0;88;00216;Tunisia;1
2019-05-02;113.0;75;007;Federazione Russa;31
2019-05-02;113.0;75;0041;Svizzera;8
2019-05-02;113.0;75;0049;Germania;8
2019-05-02;113.0;75;001;USA / Canada;7
2019-05-02;113.0;75;0061;Australia;4
2019-05-02;113.0;75;00372;Estonia;3
2019-05-02;113.0;75;0033;Francia;2
2019-05-02;113.0;75;0081;Giappone;2
2019-05-02;113.0;75;0020;Egitto;1
2019-05-02;113.0;75;00355;Albania;1
2019-05-02;113.0;75;00386;Slovenia;1
2019-05-02;113.0;75;0044;Gran Bretagna;1
2019-05-02;113.0;75;00972;Israele;1
2019-05-02;113.0;75;0031;Paesi Bassi (Olanda);1
2019-05-02;113.0;75;0043;Austria;1
2019-05-02;113.0;75;00351;Portogallo;1
2019-05-02;113.0;75;0030;Grecia;1
2019-05-02;113.0;75;0034;Spagna;1
2019-05-03;99.0;97;007;Federazione Russa;23
2019-05-03;99.0;97;0041;Svizzera;22
2019-05-03;99.0;97;0033;Francia;13
2019-05-03;99.0;97;0049;Germania;12
2019-05-03;99.0;97;00355;Albania;5
2019-05-03;99.0;97;0090;Turchia;4
2019-05-03;99.0;97;0034;Spagna;3
