date;total-ita-sim;total-foreign-sim;prefix;country;num
2017-06-05;1165;73;0049;Germania;22
2017-06-05;1165;73;0044;Gran Bretagna;15
2017-06-05;1165;73;001;USA / Canada;7
2017-06-05;1165;73;0041;Svizzera;7
2017-06-05;1165;73;0034;Spagna;4
2017-06-05;1165;73;007;Federazione Russa;3
2017-06-05;1165;73;0031;Paesi Bassi (Olanda);3
2017-06-05;1165;73;0043;Austria;3
2017-06-05;1165;73;0033;Francia;2
2017-06-05;1165;73;0061;Australia;1
2017-06-05;1165;73;0046;Svezia;1
2017-06-05;1165;73;00351;Portogallo;1
2017-06-05;1165;73;0032;Belgio;1
2017-06-05;1165;73;00358;Finlandia;1
2017-06-05;1165;73;0081;Giappone;1
2017-06-05;1165;73;0090;Turchia;1
2017-06-06;2367;139;0044;Gran Bretagna;35
2017-06-06;2367;139;0049;Germania;32
2017-06-06;2367;139;001;USA / Canada;13
2017-06-06;2367;139;0041;Svizzera;12
2017-06-06;2367;139;007;Federazione Russa;9
2017-06-06;2367;139;0033;Francia;7
2017-06-06;2367;139;0034;Spagna;7
2017-06-06;2367;139;0046;Svezia;4
2017-06-06;2367;139;0031;Paesi Bassi (Olanda);3
2017-06-06;2367;139;00351;Portogallo;2
2017-06-06;2367;139;0036;Ungheria;2
2017-06-06;2367;139;0032;Belgio;2
2017-06-06;2367;139;0045;Danimarca;2
2017-06-06;2367;139;0090;Turchia;2
2017-06-06;2367;139;0047;Norvegia;1
2017-06-06;2367;139;0081;Giappone;1
2017-06-06;2367;139;00352;Lussemburgo;1
2017-06-06;2367;139;00358;Finlandia;1
2017-06-06;2367;139;0091;India;1
2017-06-06;2367;139;0061;Australia;1
2017-06-06;2367;139;0043;Austria;1
2017-06-07;3295;174;0049;Germania;47
2017-06-07;3295;174;0044;Gran Bretagna;32
2017-06-07;3295;174;001;USA / Canada;17
2017-06-07;3295;174;0033;Francia;11
2017-06-07;3295;174;0034;Spagna;10
2017-06-07;3295;174;00358;Finlandia;9
2017-06-07;3295;174;0041;Svizzera;9
2017-06-07;3295;174;007;Federazione Russa;8
2017-06-07;3295;174;0090;Turchia;6
2017-06-07;3295;174;0036;Ungheria;5
2017-06-07;3295;174;0046;Svezia;4
2017-06-07;3295;174;0061;Australia;3
2017-06-07;3295;174;0030;Grecia;3
2017-06-07;3295;174;0032;Belgio;2
2017-06-07;3295;174;00972;Israele;2
2017-06-07;3295;174;0031;Paesi Bassi (Olanda);1
2017-06-07;3295;174;00385;Croazia;1
2017-06-07;3295;174;0043;Austria;1
2017-06-07;3295;174;00386;Slovenia;1
2017-06-07;3295;174;00351;Portogallo;1
2017-06-07;3295;174;00356;Malta;1
2017-06-08;1946;97;0049;Germania;22
2017-06-08;1946;97;0044;Gran Bretagna;16
2017-06-08;1946;97;0033;Francia;11
2017-06-08;1946;97;001;USA / Canada;10
2017-06-08;1946;97;007;Federazione Russa;10
2017-06-08;1946;97;0041;Svizzera;7
2017-06-08;1946;97;00351;Portogallo;3
2017-06-08;1946;97;0031;Paesi Bassi (Olanda);3
2017-06-08;1946;97;0034;Spagna;3
2017-06-08;1946;97;0032;Belgio;2
2017-06-08;1946;97;00386;Slovenia;2
2017-06-08;1946;97;0043;Austria;2
2017-06-08;1946;97;0091;India;2
2017-06-08;1946;97;0046;Svezia;1
2017-06-08;1946;97;0061;Australia;1
2017-06-08;1946;97;00358;Finlandia;1
2017-06-08;1946;97;0036;Ungheria;1
2017-06-09;1750;156;0049;Germania;48
2017-06-09;1750;156;0044;Gran Bretagna;25
2017-06-09;1750;156;0041;Svizzera;16
2017-06-09;1750;156;001;USA / Canada;11
2017-06-09;1750;156;0033;Francia;7
2017-06-09;1750;156;0034;Spagna;7
2017-06-09;1750;156;00351;Portogallo;5
2017-06-09;1750;156;007;Federazione Russa;5
2017-06-09;1750;156;0046;Svezia;4
2017-06-09;1750;156;0031;Paesi Bassi (Olanda);4
2017-06-09;1750;156;00385;Croazia;4
2017-06-09;1750;156;0043;Austria;3
2017-06-09;1750;156;0090;Turchia;2
2017-06-09;1750;156;0061;Australia;2
2017-06-09;1750;156;0091;India;2
2017-06-09;1750;156;0030;Grecia;2
2017-06-09;1750;156;0032;Belgio;2
2017-06-09;1750;156;00358;Finlandia;1
2017-06-09;1750;156;0047;Norvegia;1
2017-06-09;1750;156;0020;Egitto;1
2017-06-09;1750;156;00421;Slovacchia;1
2017-06-09;1750;156;00216;Tunisia;1
2017-06-09;1750;156;00372;Estonia;1
2017-06-09;1750;156;00386;Slovenia;1
2017-06-10;1749;198;0049;Germania;64
2017-06-10;1749;198;0041;Svizzera;25
2017-06-10;1749;198;0044;Gran Bretagna;22
2017-06-10;1749;198;0033;Francia;14
2017-06-10;1749;198;001;USA / Canada;11
2017-06-10;1749;198;0034;Spagna;9
2017-06-10;1749;198;0031;Paesi Bassi (Olanda);6
2017-06-10;1749;198;0032;Belgio;6
2017-06-10;1749;198;00358;Finlandia;5
2017-06-10;1749;198;0036;Ungheria;4
2017-06-10;1749;198;0043;Austria;4
2017-06-10;1749;198;00351;Portogallo;4
2017-06-10;1749;198;0091;India;4
2017-06-10;1749;198;0045;Danimarca;4
2017-06-10;1749;198;0020;Egitto;3
2017-06-10;1749;198;00385;Croazia;2
2017-06-10;1749;198;0090;Turchia;2
2017-06-10;1749;198;007;Federazione Russa;2
2017-06-10;1749;198;00421;Slovacchia;2
2017-06-10;1749;198;0046;Svezia;1
2017-06-10;1749;198;00377;Monaco (Principato di);1
2017-06-10;1749;198;00972;Israele;1
2017-06-10;1749;198;0061;Australia;1
2017-06-10;1749;198;00355;Albania;1
2017-06-11;1737;235;0049;Germania;48
2017-06-11;1737;235;0044;Gran Bretagna;42
2017-06-11;1737;235;0041;Svizzera;28
2017-06-11;1737;235;001;USA / Canada;19
2017-06-11;1737;235;0033;Francia;17
2017-06-11;1737;235;0034;Spagna;15
2017-06-11;1737;235;007;Federazione Russa;12
2017-06-11;1737;235;0090;Turchia;8
2017-06-11;1737;235;0031;Paesi Bassi (Olanda);8
2017-06-11;1737;235;0061;Australia;7
2017-06-11;1737;235;0046;Svezia;6
2017-06-11;1737;235;0043;Austria;4
2017-06-11;1737;235;00351;Portogallo;3
2017-06-11;1737;235;0091;India;3
2017-06-11;1737;235;00972;Israele;3
2017-06-11;1737;235;0030;Grecia;2
2017-06-11;1737;235;00358;Finlandia;2
2017-06-11;1737;235;00421;Slovacchia;1
2017-06-11;1737;235;0032;Belgio;1
2017-06-11;1737;235;0047;Norvegia;1
2017-06-11;1737;235;00974;Qatar;1
2017-06-11;1737;235;00354;Islanda;1
2017-06-11;1737;235;00385;Croazia;1
2017-06-11;1737;235;0045;Danimarca;1
2017-06-11;1737;235;00386;Slovenia;1
2017-06-12;650;35;0044;Gran Bretagna;7
2017-06-12;650;35;0034;Spagna;6
2017-06-12;650;35;001;USA / Canada;4
2017-06-12;650;35;0033;Francia;3
2017-06-12;650;35;0049;Germania;3
2017-06-12;650;35;007;Federazione Russa;3
2017-06-12;650;35;00358;Finlandia;2
2017-06-12;650;35;0041;Svizzera;2
2017-06-12;650;35;0061;Australia;1
2017-06-12;650;35;0091;India;1
2017-06-12;650;35;0032;Belgio;1
2017-06-12;650;35;0090;Turchia;1
2017-06-12;650;35;0036;Ungheria;1
2017-06-13;2045;198;0049;Germania;39
2017-06-13;2045;198;0044;Gran Bretagna;34
2017-06-13;2045;198;0041;Svizzera;21
2017-06-13;2045;198;001;USA / Canada;19
2017-06-13;2045;198;007;Federazione Russa;17
2017-06-13;2045;198;0034;Spagna;13
2017-06-13;2045;198;0033;Francia;9
2017-06-13;2045;198;0091;India;7
2017-06-13;2045;198;0031;Paesi Bassi (Olanda);6
2017-06-13;2045;198;00972;Israele;5
2017-06-13;2045;198;0090;Turchia;4
2017-06-13;2045;198;00358;Finlandia;4
2017-06-13;2045;198;00351;Portogallo;4
2017-06-13;2045;198;0043;Austria;3
2017-06-13;2045;198;0030;Grecia;3
2017-06-13;2045;198;0045;Danimarca;2
2017-06-13;2045;198;0046;Svezia;2
2017-06-13;2045;198;0061;Australia;2
2017-06-13;2045;198;0036;Ungheria;2
2017-06-13;2045;198;00974;Qatar;1
2017-06-13;2045;198;00356;Malta;1
2017-06-14;1959;230;0049;Germania;63
2017-06-14;1959;230;0044;Gran Bretagna;34
2017-06-14;1959;230;0034;Spagna;22
2017-06-14;1959;230;0041;Svizzera;17
2017-06-14;1959;230;0033;Francia;14
2017-06-14;1959;230;001;USA / Canada;13
2017-06-14;1959;230;0031;Paesi Bassi (Olanda);7
2017-06-14;1959;230;00351;Portogallo;7
2017-06-14;1959;230;007;Federazione Russa;6
2017-06-14;1959;230;0045;Danimarca;6
2017-06-14;1959;230;00358;Finlandia;5
2017-06-14;1959;230;0061;Australia;4
2017-06-14;1959;230;00421;Slovacchia;4
2017-06-14;1959;230;0043;Austria;4
2017-06-14;1959;230;0036;Ungheria;4
2017-06-14;1959;230;0046;Svezia;3
2017-06-14;1959;230;0091;India;3
2017-06-14;1959;230;0030;Grecia;3
2017-06-14;1959;230;00355;Albania;3
2017-06-14;1959;230;0090;Turchia;2
2017-06-14;1959;230;0020;Egitto;2
2017-06-14;1959;230;00356;Malta;2
2017-06-14;1959;230;00385;Croazia;2
2017-06-15;1823;305;0049;Germania;89
2017-06-15;1823;305;0041;Svizzera;39
2017-06-15;1823;305;001;USA / Canada;31
2017-06-15;1823;305;0044;Gran Bretagna;26
2017-06-15;1823;305;0034;Spagna;25
2017-06-15;1823;305;0033;Francia;20
2017-06-15;1823;305;007;Federazione Russa;19
2017-06-15;1823;305;0091;India;14
2017-06-15;1823;305;00385;Croazia;6
2017-06-15;1823;305;0090;Turchia;5
2017-06-15;1823;305;0031;Paesi Bassi (Olanda);5
2017-06-15;1823;305;00351;Portogallo;4
2017-06-15;1823;305;0045;Danimarca;4
2017-06-15;1823;305;0030;Grecia;3
2017-06-15;1823;305;00421;Slovacchia;2
2017-06-15;1823;305;0046;Svezia;2
2017-06-15;1823;305;0081;Giappone;2
2017-06-15;1823;305;00358;Finlandia;2
2017-06-15;1823;305;0043;Austria;2
2017-06-15;1823;305;0020;Egitto;1
2017-06-15;1823;305;00352;Lussemburgo;1
2017-06-15;1823;305;0061;Australia;1
2017-06-15;1823;305;0036;Ungheria;1
2017-06-15;1823;305;0032;Belgio;1
2017-06-16;1767;323;0049;Germania;68
2017-06-16;1767;323;0041;Svizzera;52
2017-06-16;1767;323;001;USA / Canada;34
2017-06-16;1767;323;0044;Gran Bretagna;29
2017-06-16;1767;323;0034;Spagna;22
2017-06-16;1767;323;0033;Francia;21
2017-06-16;1767;323;007;Federazione Russa;16
2017-06-16;1767;323;0031;Paesi Bassi (Olanda);13
2017-06-16;1767;323;0043;Austria;10
2017-06-16;1767;323;00351;Portogallo;8
2017-06-16;1767;323;0090;Turchia;7
2017-06-16;1767;323;00385;Croazia;6
2017-06-16;1767;323;0030;Grecia;5
2017-06-16;1767;323;0091;India;4
2017-06-16;1767;323;00421;Slovacchia;4
2017-06-16;1767;323;00972;Israele;3
2017-06-16;1767;323;0045;Danimarca;3
2017-06-16;1767;323;0032;Belgio;3
2017-06-16;1767;323;00358;Finlandia;3
2017-06-16;1767;323;0036;Ungheria;3
2017-06-16;1767;323;00355;Albania;2
2017-06-16;1767;323;0061;Australia;2
2017-06-16;1767;323;0046;Svezia;1
2017-06-16;1767;323;00372;Estonia;1
2017-06-16;1767;323;00386;Slovenia;1
2017-06-16;1767;323;0081;Giappone;1
2017-06-16;1767;323;00352;Lussemburgo;1
2017-06-17;1865;378;0041;Svizzera;105
2017-06-17;1865;378;0049;Germania;76
2017-06-17;1865;378;0044;Gran Bretagna;40
2017-06-17;1865;378;001;USA / Canada;28
2017-06-17;1865;378;007;Federazione Russa;14
2017-06-17;1865;378;0033;Francia;13
2017-06-17;1865;378;0034;Spagna;9
2017-06-17;1865;378;00351;Portogallo;9
2017-06-17;1865;378;0043;Austria;9
2017-06-17;1865;378;0090;Turchia;8
2017-06-17;1865;378;00358;Finlandia;8
2017-06-17;1865;378;0091;India;7
2017-06-17;1865;378;0031;Paesi Bassi (Olanda);7
2017-06-17;1865;378;00385;Croazia;7
2017-06-17;1865;378;0061;Australia;5
2017-06-17;1865;378;00421;Slovacchia;4
2017-06-17;1865;378;0046;Svezia;4
2017-06-17;1865;378;0032;Belgio;4
2017-06-17;1865;378;0020;Egitto;4
2017-06-17;1865;378;0030;Grecia;3
2017-06-17;1865;378;0036;Ungheria;3
2017-06-17;1865;378;0045;Danimarca;3
2017-06-17;1865;378;00972;Israele;2
2017-06-17;1865;378;00352;Lussemburgo;1
2017-06-17;1865;378;00372;Estonia;1
2017-06-17;1865;378;00355;Albania;1
2017-06-17;1865;378;00386;Slovenia;1
2017-06-17;1865;378;0081;Giappone;1
2017-06-17;1865;378;00356;Malta;1
2017-06-18;1754;318;0049;Germania;66
2017-06-18;1754;318;0041;Svizzera;55
2017-06-18;1754;318;001;USA / Canada;45
2017-06-18;1754;318;0044;Gran Bretagna;30
2017-06-18;1754;318;0034;Spagna;21
2017-06-18;1754;318;0033;Francia;17
2017-06-18;1754;318;0031;Paesi Bassi (Olanda);11
2017-06-18;1754;318;00351;Portogallo;10
2017-06-18;1754;318;007;Federazione Russa;8
2017-06-18;1754;318;0091;India;8
2017-06-18;1754;318;0090;Turchia;8
2017-06-18;1754;318;0043;Austria;6
2017-06-18;1754;318;0036;Ungheria;6
2017-06-18;1754;318;0045;Danimarca;4
2017-06-18;1754;318;0046;Svezia;3
2017-06-18;1754;318;0061;Australia;3
2017-06-18;1754;318;0030;Grecia;3
2017-06-18;1754;318;0032;Belgio;2
2017-06-18;1754;318;00216;Tunisia;2
2017-06-18;1754;318;0020;Egitto;2
2017-06-18;1754;318;00386;Slovenia;2
2017-06-18;1754;318;00355;Albania;1
2017-06-18;1754;318;00385;Croazia;1
2017-06-18;1754;318;00358;Finlandia;1
2017-06-18;1754;318;0047;Norvegia;1
2017-06-18;1754;318;00974;Qatar;1
2017-06-18;1754;318;00972;Israele;1
2017-06-19;1385;184;0041;Svizzera;25
2017-06-19;1385;184;0044;Gran Bretagna;25
2017-06-19;1385;184;001;USA / Canada;25
2017-06-19;1385;184;0049;Germania;20
2017-06-19;1385;184;0033;Francia;17
2017-06-19;1385;184;0090;Turchia;10
2017-06-19;1385;184;0034;Spagna;9
2017-06-19;1385;184;0091;India;7
2017-06-19;1385;184;007;Federazione Russa;6
2017-06-19;1385;184;0031;Paesi Bassi (Olanda);6
2017-06-19;1385;184;0043;Austria;6
2017-06-19;1385;184;0061;Australia;4
2017-06-19;1385;184;00358;Finlandia;4
2017-06-19;1385;184;00421;Slovacchia;4
2017-06-19;1385;184;0036;Ungheria;3
2017-06-19;1385;184;00351;Portogallo;3
2017-06-19;1385;184;00352;Lussemburgo;2
2017-06-19;1385;184;00355;Albania;2
2017-06-19;1385;184;00385;Croazia;1
2017-06-19;1385;184;0047;Norvegia;1
2017-06-19;1385;184;0032;Belgio;1
2017-06-19;1385;184;0030;Grecia;1
2017-06-19;1385;184;00972;Israele;1
2017-06-19;1385;184;0046;Svezia;1
2017-06-20;1288;151;001;USA / Canada;23
2017-06-20;1288;151;0041;Svizzera;20
2017-06-20;1288;151;0049;Germania;19
2017-06-20;1288;151;0044;Gran Bretagna;18
2017-06-20;1288;151;0034;Spagna;13
2017-06-20;1288;151;0033;Francia;11
2017-06-20;1288;151;0091;India;7
2017-06-20;1288;151;0090;Turchia;6
2017-06-20;1288;151;007;Federazione Russa;6
2017-06-20;1288;151;00351;Portogallo;4
2017-06-20;1288;151;0036;Ungheria;4
2017-06-20;1288;151;0030;Grecia;4
2017-06-20;1288;151;00358;Finlandia;3
2017-06-20;1288;151;0043;Austria;3
2017-06-20;1288;151;00385;Croazia;1
2017-06-20;1288;151;00356;Malta;1
2017-06-20;1288;151;0046;Svezia;1
2017-06-20;1288;151;0020;Egitto;1
2017-06-20;1288;151;0047;Norvegia;1
2017-06-20;1288;151;0031;Paesi Bassi (Olanda);1
2017-06-20;1288;151;0032;Belgio;1
2017-06-20;1288;151;00216;Tunisia;1
2017-06-20;1288;151;00372;Estonia;1
2017-06-20;1288;151;00386;Slovenia;1
2017-06-21;919;123;0049;Germania;22
2017-06-21;919;123;001;USA / Canada;19
2017-06-21;919;123;0044;Gran Bretagna;17
2017-06-21;919;123;0041;Svizzera;13
2017-06-21;919;123;0034;Spagna;13
2017-06-21;919;123;0090;Turchia;7
2017-06-21;919;123;0033;Francia;6
2017-06-21;919;123;0091;India;5
2017-06-21;919;123;0031;Paesi Bassi (Olanda);4
2017-06-21;919;123;0045;Danimarca;3
2017-06-21;919;123;007;Federazione Russa;3
2017-06-21;919;123;0046;Svezia;3
2017-06-21;919;123;00351;Portogallo;2
2017-06-21;919;123;0047;Norvegia;1
2017-06-21;919;123;0081;Giappone;1
2017-06-21;919;123;0032;Belgio;1
2017-06-21;919;123;00972;Israele;1
2017-06-21;919;123;0020;Egitto;1
2017-06-21;919;123;0036;Ungheria;1
2017-06-22;897;170;0049;Germania;29
2017-06-22;897;170;001;USA / Canada;27
2017-06-22;897;170;0044;Gran Bretagna;19
2017-06-22;897;170;0041;Svizzera;17
2017-06-22;897;170;0034;Spagna;13
2017-06-22;897;170;0033;Francia;9
2017-06-22;897;170;00351;Portogallo;8
2017-06-22;897;170;0032;Belgio;6
2017-06-22;897;170;0031;Paesi Bassi (Olanda);5
2017-06-22;897;170;007;Federazione Russa;5
2017-06-22;897;170;00385;Croazia;4
2017-06-22;897;170;0090;Turchia;4
2017-06-22;897;170;0030;Grecia;3
2017-06-22;897;170;0061;Australia;3
2017-06-22;897;170;0043;Austria;3
2017-06-22;897;170;00421;Slovacchia;2
2017-06-22;897;170;00358;Finlandia;2
2017-06-22;897;170;0047;Norvegia;2
2017-06-22;897;170;0081;Giappone;2
2017-06-22;897;170;00352;Lussemburgo;1
2017-06-22;897;170;00972;Israele;1
2017-06-22;897;170;00355;Albania;1
2017-06-22;897;170;00356;Malta;1
2017-06-22;897;170;0046;Svezia;1
2017-06-22;897;170;00974;Qatar;1
2017-06-22;897;170;0036;Ungheria;1
2017-06-23;1032;222;001;USA / Canada;33
2017-06-23;1032;222;0049;Germania;30
2017-06-23;1032;222;0041;Svizzera;28
2017-06-23;1032;222;0033;Francia;17
2017-06-23;1032;222;0044;Gran Bretagna;17
2017-06-23;1032;222;007;Federazione Russa;17
2017-06-23;1032;222;0034;Spagna;14
2017-06-23;1032;222;0090;Turchia;8
2017-06-23;1032;222;00352;Lussemburgo;6
2017-06-23;1032;222;0091;India;6
2017-06-23;1032;222;0046;Svezia;5
2017-06-23;1032;222;00972;Israele;5
2017-06-23;1032;222;0031;Paesi Bassi (Olanda);4
2017-06-23;1032;222;00351;Portogallo;3
2017-06-23;1032;222;0043;Austria;3
2017-06-23;1032;222;0020;Egitto;3
2017-06-23;1032;222;0045;Danimarca;3
2017-06-23;1032;222;0032;Belgio;3
2017-06-23;1032;222;00386;Slovenia;2
2017-06-23;1032;222;0061;Australia;2
2017-06-23;1032;222;00354;Islanda;2
2017-06-23;1032;222;0081;Giappone;2
2017-06-23;1032;222;00355;Albania;2
2017-06-23;1032;222;00358;Finlandia;2
2017-06-23;1032;222;00385;Croazia;1
2017-06-23;1032;222;00974;Qatar;1
2017-06-23;1032;222;00356;Malta;1
2017-06-23;1032;222;0036;Ungheria;1
2017-06-23;1032;222;0047;Norvegia;1
2017-06-24;1220;306;0041;Svizzera;86
2017-06-24;1220;306;0049;Germania;46
2017-06-24;1220;306;001;USA / Canada;43
2017-06-24;1220;306;0044;Gran Bretagna;29
2017-06-24;1220;306;007;Federazione Russa;13
2017-06-24;1220;306;0091;India;13
2017-06-24;1220;306;0033;Francia;13
2017-06-24;1220;306;0034;Spagna;11
2017-06-24;1220;306;0090;Turchia;9
2017-06-24;1220;306;0046;Svezia;7
2017-06-24;1220;306;0061;Australia;7
2017-06-24;1220;306;00351;Portogallo;4
2017-06-24;1220;306;00356;Malta;4
2017-06-24;1220;306;0031;Paesi Bassi (Olanda);4
2017-06-24;1220;306;0043;Austria;4
2017-06-24;1220;306;00972;Israele;2
2017-06-24;1220;306;0030;Grecia;2
2017-06-24;1220;306;0036;Ungheria;2
2017-06-24;1220;306;0047;Norvegia;2
2017-06-24;1220;306;0032;Belgio;1
2017-06-24;1220;306;00358;Finlandia;1
2017-06-24;1220;306;0081;Giappone;1
2017-06-24;1220;306;0020;Egitto;1
2017-06-24;1220;306;00352;Lussemburgo;1
2017-06-25;947;227;0041;Svizzera;41
2017-06-25;947;227;0049;Germania;32
2017-06-25;947;227;0044;Gran Bretagna;31
2017-06-25;947;227;001;USA / Canada;27
2017-06-25;947;227;007;Federazione Russa;17
2017-06-25;947;227;0033;Francia;15
2017-06-25;947;227;0031;Paesi Bassi (Olanda);11
2017-06-25;947;227;0090;Turchia;8
2017-06-25;947;227;0091;India;7
2017-06-25;947;227;0061;Australia;7
2017-06-25;947;227;0036;Ungheria;6
2017-06-25;947;227;00351;Portogallo;5
2017-06-25;947;227;0034;Spagna;4
2017-06-25;947;227;00355;Albania;3
2017-06-25;947;227;0043;Austria;2
2017-06-25;947;227;00352;Lussemburgo;2
2017-06-25;947;227;0047;Norvegia;2
2017-06-25;947;227;0020;Egitto;2
2017-06-25;947;227;0030;Grecia;1
2017-06-25;947;227;0032;Belgio;1
2017-06-25;947;227;00358;Finlandia;1
2017-06-25;947;227;00354;Islanda;1
2017-06-25;947;227;00385;Croazia;1
2017-06-26;821;164;0041;Svizzera;25
2017-06-26;821;164;001;USA / Canada;24
2017-06-26;821;164;0044;Gran Bretagna;19
2017-06-26;821;164;0049;Germania;12
2017-06-26;821;164;007;Federazione Russa;12
2017-06-26;821;164;0031;Paesi Bassi (Olanda);10
2017-06-26;821;164;0091;India;8
2017-06-26;821;164;0034;Spagna;8
2017-06-26;821;164;0090;Turchia;8
2017-06-26;821;164;0033;Francia;7
2017-06-26;821;164;00351;Portogallo;4
2017-06-26;821;164;0061;Australia;4
2017-06-26;821;164;0045;Danimarca;3
2017-06-26;821;164;00355;Albania;3
2017-06-26;821;164;00358;Finlandia;3
2017-06-26;821;164;0036;Ungheria;2
2017-06-26;821;164;0030;Grecia;2
2017-06-26;821;164;00385;Croazia;2
2017-06-26;821;164;0043;Austria;2
2017-06-26;821;164;00972;Israele;2
2017-06-26;821;164;00354;Islanda;1
2017-06-26;821;164;0046;Svezia;1
2017-06-26;821;164;0032;Belgio;1
2017-06-26;821;164;0081;Giappone;1
2017-06-27;902;223;0041;Svizzera;42
2017-06-27;902;223;001;USA / Canada;27
2017-06-27;902;223;0049;Germania;25
2017-06-27;902;223;0044;Gran Bretagna;20
2017-06-27;902;223;007;Federazione Russa;19
2017-06-27;902;223;0061;Australia;13
2017-06-27;902;223;0031;Paesi Bassi (Olanda);11
2017-06-27;902;223;0033;Francia;10
2017-06-27;902;223;0034;Spagna;7
2017-06-27;902;223;0090;Turchia;6
2017-06-27;902;223;0036;Ungheria;6
2017-06-27;902;223;00358;Finlandia;5
2017-06-27;902;223;0032;Belgio;4
2017-06-27;902;223;0030;Grecia;4
2017-06-27;902;223;00351;Portogallo;3
2017-06-27;902;223;00421;Slovacchia;3
2017-06-27;902;223;0020;Egitto;3
2017-06-27;902;223;00974;Qatar;2
2017-06-27;902;223;0045;Danimarca;2
2017-06-27;902;223;00352;Lussemburgo;2
2017-06-27;902;223;00355;Albania;2
2017-06-27;902;223;00386;Slovenia;2
2017-06-27;902;223;0043;Austria;2
2017-06-27;902;223;00385;Croazia;1
2017-06-27;902;223;0091;India;1
2017-06-27;902;223;0046;Svezia;1
2017-06-28;856;201;0049;Germania;28
2017-06-28;856;201;0041;Svizzera;28
2017-06-28;856;201;0044;Gran Bretagna;26
2017-06-28;856;201;001;USA / Canada;20
2017-06-28;856;201;007;Federazione Russa;18
2017-06-28;856;201;0090;Turchia;10
2017-06-28;856;201;0061;Australia;10
2017-06-28;856;201;0033;Francia;9
2017-06-28;856;201;0034;Spagna;9
2017-06-28;856;201;0031;Paesi Bassi (Olanda);6
2017-06-28;856;201;00351;Portogallo;6
2017-06-28;856;201;0046;Svezia;4
2017-06-28;856;201;0036;Ungheria;3
2017-06-28;856;201;0032;Belgio;3
2017-06-28;856;201;00386;Slovenia;3
2017-06-28;856;201;00352;Lussemburgo;2
2017-06-28;856;201;00358;Finlandia;2
2017-06-28;856;201;0030;Grecia;2
2017-06-28;856;201;0091;India;2
2017-06-28;856;201;00385;Croazia;2
2017-06-28;856;201;0043;Austria;2
2017-06-28;856;201;00354;Islanda;1
2017-06-28;856;201;00356;Malta;1
2017-06-28;856;201;00421;Slovacchia;1
2017-06-28;856;201;0081;Giappone;1
2017-06-28;856;201;00355;Albania;1
2017-06-28;856;201;0045;Danimarca;1
2017-06-29;909;248;001;USA / Canada;41
2017-06-29;909;248;0041;Svizzera;37
2017-06-29;909;248;0049;Germania;29
2017-06-29;909;248;0044;Gran Bretagna;27
2017-06-29;909;248;007;Federazione Russa;25
2017-06-29;909;248;0033;Francia;15
2017-06-29;909;248;0034;Spagna;10
2017-06-29;909;248;0061;Australia;8
2017-06-29;909;248;0031;Paesi Bassi (Olanda);7
2017-06-29;909;248;0090;Turchia;6
2017-06-29;909;248;00351;Portogallo;6
2017-06-29;909;248;0030;Grecia;5
2017-06-29;909;248;0045;Danimarca;5
2017-06-29;909;248;0032;Belgio;4
2017-06-29;909;248;00358;Finlandia;3
2017-06-29;909;248;00386;Slovenia;3
2017-06-29;909;248;0036;Ungheria;3
2017-06-29;909;248;0043;Austria;2
2017-06-29;909;248;0091;India;2
2017-06-29;909;248;0020;Egitto;2
2017-06-29;909;248;00972;Israele;2
2017-06-29;909;248;0046;Svezia;2
2017-06-29;909;248;00421;Slovacchia;1
2017-06-29;909;248;00355;Albania;1
2017-06-29;909;248;00354;Islanda;1
2017-06-29;909;248;00385;Croazia;1
2017-06-30;1130;267;001;USA / Canada;43
2017-06-30;1130;267;0049;Germania;33
2017-06-30;1130;267;007;Federazione Russa;31
2017-06-30;1130;267;0041;Svizzera;26
2017-06-30;1130;267;0044;Gran Bretagna;24
2017-06-30;1130;267;0033;Francia;20
2017-06-30;1130;267;0090;Turchia;14
2017-06-30;1130;267;0034;Spagna;13
2017-06-30;1130;267;0061;Australia;8
2017-06-30;1130;267;0091;India;7
2017-06-30;1130;267;0031;Paesi Bassi (Olanda);7
2017-06-30;1130;267;0046;Svezia;5
2017-06-30;1130;267;0036;Ungheria;5
2017-06-30;1130;267;00351;Portogallo;4
2017-06-30;1130;267;00358;Finlandia;4
2017-06-30;1130;267;0045;Danimarca;4
2017-06-30;1130;267;00972;Israele;3
2017-06-30;1130;267;0047;Norvegia;2
2017-06-30;1130;267;0020;Egitto;2
2017-06-30;1130;267;00216;Tunisia;2
2017-06-30;1130;267;0030;Grecia;2
2017-06-30;1130;267;0032;Belgio;2
2017-06-30;1130;267;00385;Croazia;2
2017-06-30;1130;267;0043;Austria;2
2017-06-30;1130;267;00421;Slovacchia;1
2017-06-30;1130;267;00355;Albania;1
2017-07-01;1127;343;0041;Svizzera;80
2017-07-01;1127;343;001;USA / Canada;54
2017-07-01;1127;343;0049;Germania;44
2017-07-01;1127;343;0044;Gran Bretagna;31
2017-07-01;1127;343;0033;Francia;27
2017-07-01;1127;343;0090;Turchia;22
2017-07-01;1127;343;0034;Spagna;17
2017-07-01;1127;343;0091;India;11
2017-07-01;1127;343;007;Federazione Russa;8
2017-07-01;1127;343;0031;Paesi Bassi (Olanda);8
2017-07-01;1127;343;00351;Portogallo;6
2017-07-01;1127;343;0045;Danimarca;5
2017-07-01;1127;343;0061;Australia;5
2017-07-01;1127;343;0043;Austria;4
