date;total-ita-sim;total-foreign-sim;prefix;country;num
2018-07-09;179;124;0091;India;3
2018-07-09;179;124;0049;Germania;3
2018-07-09;179;124;00351;Portogallo;3
2018-07-09;179;124;00356;Malta;2
2018-07-09;179;124;00421;Slovacchia;2
2018-07-09;179;124;0043;Austria;2
2018-07-09;179;124;0031;Paesi Bassi (Olanda);2
2018-07-09;179;124;0030;Grecia;1
2018-07-09;179;124;00355;Albania;1
2018-07-09;179;124;00372;Estonia;1
2018-07-09;179;124;00385;Croazia;1
2018-07-09;179;124;0081;Giappone;1
2018-07-09;179;124;00974;Qatar;1
2018-07-09;179;124;0020;Egitto;1
2018-07-10;272;64;0041;Svizzera;12
2018-07-10;272;64;0044;Gran Bretagna;9
2018-07-10;272;64;001;USA / Canada;8
2018-07-10;272;64;007;Federazione Russa;8
2018-07-10;272;64;00351;Portogallo;4
2018-07-10;272;64;0033;Francia;4
2018-07-10;272;64;0036;Ungheria;3
2018-07-10;272;64;0090;Turchia;3
2018-07-10;272;64;0031;Paesi Bassi (Olanda);2
2018-07-10;272;64;0034;Spagna;2
2018-07-10;272;64;0049;Germania;2
2018-07-10;272;64;0091;India;2
2018-07-10;272;64;00352;Lussemburgo;1
2018-07-10;272;64;0092;Pakistan;1
2018-07-10;272;64;0032;Belgio;1
2018-07-10;272;64;0046;Svezia;1
2018-07-10;272;64;00974;Qatar;1
2018-07-11;213;89;007;Federazione Russa;17
2018-07-11;213;89;0041;Svizzera;15
2018-07-11;213;89;0044;Gran Bretagna;10
2018-07-11;213;89;0034;Spagna;7
2018-07-11;213;89;0033;Francia;6
2018-07-11;213;89;0020;Egitto;6
2018-07-11;213;89;0090;Turchia;4
2018-07-11;213;89;00355;Albania;4
2018-07-11;213;89;0031;Paesi Bassi (Olanda);4
2018-07-11;213;89;001;USA / Canada;3
2018-07-11;213;89;0091;India;2
2018-07-11;213;89;0081;Giappone;2
2018-07-11;213;89;0049;Germania;2
2018-07-11;213;89;00974;Qatar;2
2018-07-11;213;89;0092;Pakistan;1
2018-07-11;213;89;00972;Israele;1
2018-07-11;213;89;0030;Grecia;1
2018-07-11;213;89;00358;Finlandia;1
2018-07-11;213;89;0061;Australia;1
2018-07-12;201;151;0041;Svizzera;32
2018-07-12;201;151;001;USA / Canada;26
2018-07-12;201;151;007;Federazione Russa;24
2018-07-12;201;151;0033;Francia;12
2018-07-12;201;151;0044;Gran Bretagna;12
2018-07-12;201;151;0031;Paesi Bassi (Olanda);8
2018-07-12;201;151;0034;Spagna;7
2018-07-12;201;151;0091;India;5
2018-07-12;201;151;0049;Germania;5
2018-07-12;201;151;0090;Turchia;5
2018-07-12;201;151;0020;Egitto;4
2018-07-12;201;151;0081;Giappone;2
2018-07-12;201;151;0030;Grecia;2
2018-07-12;201;151;0032;Belgio;1
2018-07-12;201;151;00355;Albania;1
2018-07-12;201;151;00358;Finlandia;1
2018-07-12;201;151;00351;Portogallo;1
2018-07-12;201;151;00385;Croazia;1
2018-07-12;201;151;0043;Austria;1
2018-07-12;201;151;0046;Svezia;1
2018-07-13;205;121;007;Federazione Russa;25
2018-07-13;205;121;0041;Svizzera;16
2018-07-13;205;121;0033;Francia;12
2018-07-13;205;121;0044;Gran Bretagna;11
2018-07-13;205;121;0034;Spagna;10
2018-07-13;205;121;001;USA / Canada;9
2018-07-13;205;121;0049;Germania;6
2018-07-13;205;121;0031;Paesi Bassi (Olanda);5
2018-07-13;205;121;0090;Turchia;4
2018-07-13;205;121;00351;Portogallo;4
2018-07-13;205;121;00974;Qatar;3
2018-07-13;205;121;0036;Ungheria;3
2018-07-13;205;121;0091;India;2
2018-07-13;205;121;00355;Albania;2
2018-07-13;205;121;00972;Israele;2
2018-07-13;205;121;0043;Austria;2
2018-07-13;205;121;00385;Croazia;1
2018-07-13;205;121;0061;Australia;1
2018-07-13;205;121;00358;Finlandia;1
2018-07-13;205;121;0081;Giappone;1
2018-07-13;205;121;0030;Grecia;1
2018-07-14;184;155;0041;Svizzera;38
2018-07-14;184;155;007;Federazione Russa;24
2018-07-14;184;155;001;USA / Canada;16
2018-07-14;184;155;0090;Turchia;13
2018-07-14;184;155;0044;Gran Bretagna;12
2018-07-14;184;155;0033;Francia;11
2018-07-14;184;155;0034;Spagna;8
2018-07-14;184;155;0049;Germania;8
2018-07-14;184;155;00351;Portogallo;7
2018-07-14;184;155;0030;Grecia;3
2018-07-14;184;155;0043;Austria;3
2018-07-14;184;155;0031;Paesi Bassi (Olanda);2
2018-07-14;184;155;00355;Albania;2
2018-07-14;184;155;0091;India;2
2018-07-14;184;155;00974;Qatar;2
2018-07-14;184;155;00372;Estonia;1
2018-07-14;184;155;00358;Finlandia;1
2018-07-14;184;155;0036;Ungheria;1
2018-07-14;184;155;0020;Egitto;1
2018-07-15;180;156;007;Federazione Russa;30
2018-07-15;180;156;0041;Svizzera;29
2018-07-15;180;156;001;USA / Canada;16
2018-07-15;180;156;0033;Francia;15
2018-07-15;180;156;0044;Gran Bretagna;15
2018-07-15;180;156;0031;Paesi Bassi (Olanda);10
2018-07-15;180;156;0034;Spagna;7
2018-07-15;180;156;0049;Germania;7
2018-07-15;180;156;0090;Turchia;7
2018-07-15;180;156;0036;Ungheria;5
2018-07-15;180;156;0091;India;3
2018-07-15;180;156;00351;Portogallo;2
2018-07-15;180;156;0020;Egitto;2
2018-07-15;180;156;0030;Grecia;2
2018-07-15;180;156;00358;Finlandia;2
2018-07-15;180;156;0081;Giappone;1
2018-07-15;180;156;0043;Austria;1
2018-07-15;180;156;00974;Qatar;1
2018-07-15;180;156;00372;Estonia;1
2018-07-16;199;160;007;Federazione Russa;26
2018-07-16;199;160;0041;Svizzera;24
2018-07-16;199;160;0044;Gran Bretagna;22
2018-07-16;199;160;001;USA / Canada;15
2018-07-16;199;160;0034;Spagna;11
2018-07-16;199;160;0090;Turchia;11
2018-07-16;199;160;0033;Francia;10
2018-07-16;199;160;0091;India;7
2018-07-16;199;160;00351;Portogallo;6
2018-07-16;199;160;0049;Germania;6
2018-07-16;199;160;0031;Paesi Bassi (Olanda);6
2018-07-16;199;160;0020;Egitto;4
2018-07-16;199;160;00358;Finlandia;4
2018-07-16;199;160;00974;Qatar;2
2018-07-16;199;160;00355;Albania;2
2018-07-16;199;160;00385;Croazia;1
2018-07-16;199;160;0043;Austria;1
2018-07-16;199;160;00972;Israele;1
2018-07-16;199;160;0061;Australia;1
2018-07-17;199;157;0041;Svizzera;27
2018-07-17;199;157;0033;Francia;20
2018-07-17;199;157;001;USA / Canada;19
2018-07-17;199;157;007;Federazione Russa;18
2018-07-17;199;157;0044;Gran Bretagna;18
2018-07-17;199;157;0034;Spagna;12
2018-07-17;199;157;0031;Paesi Bassi (Olanda);8
2018-07-17;199;157;0049;Germania;6
2018-07-17;199;157;0090;Turchia;4
2018-07-17;199;157;0020;Egitto;4
2018-07-17;199;157;0081;Giappone;3
2018-07-17;199;157;00358;Finlandia;3
2018-07-17;199;157;0036;Ungheria;2
2018-07-17;199;157;00386;Slovenia;2
2018-07-17;199;157;0043;Austria;2
2018-07-17;199;157;0091;India;2
2018-07-17;199;157;00974;Qatar;1
2018-07-17;199;157;0032;Belgio;1
2018-07-17;199;157;00355;Albania;1
2018-07-17;199;157;0061;Australia;1
2018-07-17;199;157;0092;Pakistan;1
2018-07-17;199;157;00421;Slovacchia;1
2018-07-17;199;157;00351;Portogallo;1
2018-07-18;195;132;0041;Svizzera;27
2018-07-18;195;132;007;Federazione Russa;19
2018-07-18;195;132;001;USA / Canada;16
2018-07-18;195;132;0044;Gran Bretagna;7
2018-07-18;195;132;0049;Germania;7
2018-07-18;195;132;0090;Turchia;6
2018-07-18;195;132;0034;Spagna;6
2018-07-18;195;132;00351;Portogallo;6
2018-07-18;195;132;0033;Francia;6
2018-07-18;195;132;0036;Ungheria;4
2018-07-18;195;132;0031;Paesi Bassi (Olanda);4
2018-07-18;195;132;0020;Egitto;3
2018-07-18;195;132;00355;Albania;3
2018-07-18;195;132;0061;Australia;2
2018-07-18;195;132;0091;India;2
2018-07-18;195;132;00216;Tunisia;2
2018-07-18;195;132;00972;Israele;2
2018-07-18;195;132;00974;Qatar;2
2018-07-18;195;132;00356;Malta;1
2018-07-18;195;132;00421;Slovacchia;1
2018-07-18;195;132;0032;Belgio;1
2018-07-18;195;132;00358;Finlandia;1
2018-07-18;195;132;00386;Slovenia;1
2018-07-18;195;132;00352;Lussemburgo;1
2018-07-18;195;132;00385;Croazia;1
2018-07-18;195;132;0043;Austria;1
2018-07-19;214;144;0041;Svizzera;21
2018-07-19;214;144;0044;Gran Bretagna;21
2018-07-19;214;144;007;Federazione Russa;20
2018-07-19;214;144;0033;Francia;16
2018-07-19;214;144;001;USA / Canada;10
2018-07-19;214;144;0031;Paesi Bassi (Olanda);9
2018-07-19;214;144;0049;Germania;6
2018-07-19;214;144;0090;Turchia;5
2018-07-19;214;144;00355;Albania;5
2018-07-19;214;144;0034;Spagna;4
2018-07-19;214;144;00358;Finlandia;4
2018-07-19;214;144;00351;Portogallo;4
2018-07-19;214;144;00421;Slovacchia;3
2018-07-19;214;144;0020;Egitto;3
2018-07-19;214;144;0091;India;3
2018-07-19;214;144;0043;Austria;2
2018-07-19;214;144;00356;Malta;2
2018-07-19;214;144;00974;Qatar;2
2018-07-19;214;144;0061;Australia;1
2018-07-19;214;144;0030;Grecia;1
2018-07-19;214;144;0081;Giappone;1
2018-07-19;214;144;00972;Israele;1
2018-07-20;142;129;0041;Svizzera;26
2018-07-20;142;129;007;Federazione Russa;21
2018-07-20;142;129;0044;Gran Bretagna;18
2018-07-20;142;129;0033;Francia;16
2018-07-20;142;129;0031;Paesi Bassi (Olanda);11
2018-07-20;142;129;001;USA / Canada;10
2018-07-20;142;129;0091;India;4
2018-07-20;142;129;0020;Egitto;4
2018-07-20;142;129;0081;Giappone;2
2018-07-20;142;129;0090;Turchia;2
2018-07-20;142;129;00972;Israele;2
2018-07-20;142;129;0049;Germania;2
2018-07-20;142;129;00216;Tunisia;2
2018-07-20;142;129;0030;Grecia;2
2018-07-20;142;129;0034;Spagna;2
2018-07-20;142;129;0061;Australia;1
2018-07-20;142;129;00974;Qatar;1
2018-07-20;142;129;00385;Croazia;1
2018-07-20;142;129;0043;Austria;1
2018-07-20;142;129;00358;Finlandia;1
2018-07-21;204;196;0041;Svizzera;44
2018-07-21;204;196;007;Federazione Russa;29
2018-07-21;204;196;001;USA / Canada;27
2018-07-21;204;196;0044;Gran Bretagna;19
2018-07-21;204;196;0033;Francia;19
2018-07-21;204;196;0049;Germania;13
2018-07-21;204;196;0034;Spagna;9
2018-07-21;204;196;0020;Egitto;8
2018-07-21;204;196;00421;Slovacchia;7
2018-07-21;204;196;0036;Ungheria;4
2018-07-21;204;196;0031;Paesi Bassi (Olanda);4
2018-07-21;204;196;0091;India;4
2018-07-21;204;196;00351;Portogallo;3
2018-07-21;204;196;0043;Austria;1
2018-07-21;204;196;0090;Turchia;1
2018-07-21;204;196;00372;Estonia;1
2018-07-21;204;196;0061;Australia;1
2018-07-21;204;196;00356;Malta;1
2018-07-21;204;196;00254;Kenia;1
2018-07-22;205;165;0041;Svizzera;42
2018-07-22;205;165;007;Federazione Russa;32
2018-07-22;205;165;001;USA / Canada;14
2018-07-22;205;165;0044;Gran Bretagna;13
2018-07-22;205;165;0033;Francia;11
2018-07-22;205;165;0090;Turchia;10
2018-07-22;205;165;0049;Germania;6
2018-07-22;205;165;00351;Portogallo;5
2018-07-22;205;165;0034;Spagna;5
2018-07-22;205;165;00974;Qatar;4
2018-07-22;205;165;0031;Paesi Bassi (Olanda);4
2018-07-22;205;165;00216;Tunisia;3
2018-07-22;205;165;0081;Giappone;3
2018-07-22;205;165;0091;India;3
2018-07-22;205;165;00421;Slovacchia;2
2018-07-22;205;165;0043;Austria;2
2018-07-22;205;165;00352;Lussemburgo;1
2018-07-22;205;165;00355;Albania;1
2018-07-22;205;165;00386;Slovenia;1
2018-07-22;205;165;00358;Finlandia;1
2018-07-22;205;165;0030;Grecia;1
2018-07-22;205;165;0032;Belgio;1
2018-07-23;201;146;0041;Svizzera;45
2018-07-23;201;146;001;USA / Canada;24
2018-07-23;201;146;007;Federazione Russa;22
2018-07-23;201;146;0033;Francia;9
2018-07-23;201;146;0044;Gran Bretagna;8
2018-07-23;201;146;0031;Paesi Bassi (Olanda);7
2018-07-23;201;146;0090;Turchia;6
2018-07-23;201;146;0049;Germania;6
2018-07-23;201;146;0034;Spagna;5
2018-07-23;201;146;00216;Tunisia;3
2018-07-23;201;146;0043;Austria;3
2018-07-23;201;146;00385;Croazia;1
2018-07-23;201;146;00972;Israele;1
2018-07-23;201;146;0061;Australia;1
2018-07-23;201;146;0091;India;1
2018-07-23;201;146;00974;Qatar;1
2018-07-23;201;146;00351;Portogallo;1
2018-07-23;201;146;00421;Slovacchia;1
2018-07-23;201;146;00358;Finlandia;1
2018-07-24;184;144;0033;Francia;21
2018-07-24;184;144;007;Federazione Russa;20
2018-07-24;184;144;0041;Svizzera;19
2018-07-24;184;144;0049;Germania;12
2018-07-24;184;144;00974;Qatar;11
2018-07-24;184;144;0044;Gran Bretagna;11
2018-07-24;184;144;001;USA / Canada;10
2018-07-24;184;144;0090;Turchia;7
2018-07-24;184;144;0031;Paesi Bassi (Olanda);6
2018-07-24;184;144;00216;Tunisia;5
2018-07-24;184;144;0036;Ungheria;4
2018-07-24;184;144;0032;Belgio;3
2018-07-24;184;144;00351;Portogallo;3
2018-07-24;184;144;00421;Slovacchia;2
2018-07-24;184;144;0091;India;1
2018-07-24;184;144;0034;Spagna;1
2018-07-24;184;144;0030;Grecia;1
2018-07-24;184;144;0081;Giappone;1
2018-07-24;184;144;00352;Lussemburgo;1
2018-07-24;184;144;00972;Israele;1
2018-07-24;184;144;00355;Albania;1
2018-07-24;184;144;00385;Croazia;1
2018-07-24;184;144;00386;Slovenia;1
2018-07-24;184;144;0043;Austria;1
2018-07-25;181;151;0041;Svizzera;31
2018-07-25;181;151;0044;Gran Bretagna;25
2018-07-25;181;151;007;Federazione Russa;19
2018-07-25;181;151;0033;Francia;11
2018-07-25;181;151;001;USA / Canada;11
2018-07-25;181;151;0031;Paesi Bassi (Olanda);11
2018-07-25;181;151;0049;Germania;7
2018-07-25;181;151;00351;Portogallo;5
2018-07-25;181;151;0091;India;5
2018-07-25;181;151;00358;Finlandia;5
2018-07-25;181;151;0032;Belgio;4
2018-07-25;181;151;0034;Spagna;3
2018-07-25;181;151;00974;Qatar;3
2018-07-25;181;151;0090;Turchia;2
2018-07-25;181;151;00355;Albania;2
2018-07-25;181;151;0043;Austria;2
2018-07-25;181;151;00386;Slovenia;1
2018-07-25;181;151;0036;Ungheria;1
2018-07-25;181;151;00421;Slovacchia;1
2018-07-25;181;151;0046;Svezia;1
2018-07-25;181;151;0020;Egitto;1
2018-07-26;168;136;0041;Svizzera;20
2018-07-26;168;136;007;Federazione Russa;19
2018-07-26;168;136;001;USA / Canada;15
2018-07-26;168;136;0033;Francia;14
2018-07-26;168;136;0044;Gran Bretagna;11
2018-07-26;168;136;0049;Germania;11
2018-07-26;168;136;0031;Paesi Bassi (Olanda);8
2018-07-26;168;136;0032;Belgio;6
2018-07-26;168;136;0034;Spagna;5
2018-07-26;168;136;00355;Albania;5
2018-07-26;168;136;0091;India;4
2018-07-26;168;136;0090;Turchia;4
2018-07-26;168;136;00216;Tunisia;2
2018-07-26;168;136;0081;Giappone;2
2018-07-26;168;136;0020;Egitto;2
2018-07-26;168;136;00352;Lussemburgo;2
2018-07-26;168;136;0092;Pakistan;1
2018-07-26;168;136;0061;Australia;1
2018-07-26;168;136;00351;Portogallo;1
2018-07-26;168;136;00356;Malta;1
2018-07-26;168;136;0046;Svezia;1
2018-07-26;168;136;00974;Qatar;1
2018-07-27;182;186;0041;Svizzera;37
2018-07-27;182;186;001;USA / Canada;24
2018-07-27;182;186;007;Federazione Russa;21
2018-07-27;182;186;0031;Paesi Bassi (Olanda);19
2018-07-27;182;186;0044;Gran Bretagna;14
2018-07-27;182;186;0033;Francia;12
2018-07-27;182;186;0049;Germania;12
2018-07-27;182;186;0032;Belgio;9
2018-07-27;182;186;0036;Ungheria;7
2018-07-27;182;186;00351;Portogallo;5
2018-07-27;182;186;00216;Tunisia;4
2018-07-27;182;186;00972;Israele;4
2018-07-27;182;186;0034;Spagna;3
2018-07-27;182;186;0091;India;3
2018-07-27;182;186;0090;Turchia;2
2018-07-27;182;186;0020;Egitto;1
2018-07-27;182;186;00358;Finlandia;1
2018-07-27;182;186;00386;Slovenia;1
2018-07-27;182;186;0061;Australia;1
2018-07-27;182;186;00421;Slovacchia;1
2018-07-27;182;186;0046;Svezia;1
2018-07-27;182;186;0081;Giappone;1
2018-07-27;182;186;00974;Qatar;1
2018-07-27;182;186;00385;Croazia;1
2018-07-27;182;186;0043;Austria;1
2018-07-28;182;196;0041;Svizzera;49
2018-07-28;182;196;007;Federazione Russa;31
2018-07-28;182;196;001;USA / Canada;20
2018-07-28;182;196;0033;Francia;16
2018-07-28;182;196;0049;Germania;16
2018-07-28;182;196;0044;Gran Bretagna;13
2018-07-28;182;196;0034;Spagna;9
2018-07-28;182;196;0031;Paesi Bassi (Olanda);9
2018-07-28;182;196;00351;Portogallo;6
2018-07-28;182;196;0090;Turchia;4
2018-07-28;182;196;0020;Egitto;3
2018-07-28;182;196;00974;Qatar;3
2018-07-28;182;196;00355;Albania;3
2018-07-28;182;196;0036;Ungheria;3
2018-07-28;182;196;0091;India;2
2018-07-28;182;196;00216;Tunisia;2
2018-07-28;182;196;0032;Belgio;2
2018-07-28;182;196;00352;Lussemburgo;1
2018-07-28;182;196;00972;Israele;1
2018-07-28;182;196;00356;Malta;1
2018-07-28;182;196;00421;Slovacchia;1
2018-07-28;182;196;00386;Slovenia;1
2018-07-29;186;149;0041;Svizzera;30
2018-07-29;186;149;007;Federazione Russa;21
2018-07-29;186;149;0044;Gran Bretagna;15
2018-07-29;186;149;0033;Francia;15
2018-07-29;186;149;0049;Germania;11
2018-07-29;186;149;001;USA / Canada;10
2018-07-29;186;149;00351;Portogallo;8
2018-07-29;186;149;0031;Paesi Bassi (Olanda);7
2018-07-29;186;149;0090;Turchia;5
2018-07-29;186;149;0034;Spagna;4
2018-07-29;186;149;0091;India;2
2018-07-29;186;149;0020;Egitto;2
2018-07-29;186;149;00974;Qatar;2
2018-07-29;186;149;00216;Tunisia;2
2018-07-29;186;149;00356;Malta;2
2018-07-29;186;149;0036;Ungheria;2
2018-07-29;186;149;00372;Estonia;2
2018-07-29;186;149;0046;Svezia;1
2018-07-29;186;149;0061;Australia;1
2018-07-29;186;149;00421;Slovacchia;1
2018-07-29;186;149;0043;Austria;1
2018-07-29;186;149;00355;Albania;1
2018-07-29;186;149;00358;Finlandia;1
2018-07-29;186;149;00972;Israele;1
2018-07-29;186;149;00386;Slovenia;1
2018-07-29;186;149;0032;Belgio;1
2018-07-30;194;136;0041;Svizzera;30
2018-07-30;194;136;007;Federazione Russa;20
2018-07-30;194;136;0044;Gran Bretagna;12
2018-07-30;194;136;0033;Francia;11
2018-07-30;194;136;001;USA / Canada;10
2018-07-30;194;136;0049;Germania;10
2018-07-30;194;136;0061;Australia;6
2018-07-30;194;136;0032;Belgio;5
2018-07-30;194;136;0034;Spagna;5
2018-07-30;194;136;0031;Paesi Bassi (Olanda);5
2018-07-30;194;136;0020;Egitto;4
2018-07-30;194;136;0090;Turchia;3
2018-07-30;194;136;0043;Austria;2
2018-07-30;194;136;00352;Lussemburgo;2
2018-07-30;194;136;0036;Ungheria;2
2018-07-30;194;136;0030;Grecia;1
2018-07-30;194;136;00974;Qatar;1
2018-07-30;194;136;00351;Portogallo;1
2018-07-30;194;136;00421;Slovacchia;1
2018-07-30;194;136;0046;Svezia;1
2018-07-30;194;136;00355;Albania;1
2018-07-30;194;136;0081;Giappone;1
2018-07-30;194;136;00385;Croazia;1
2018-07-30;194;136;00216;Tunisia;1
2018-07-31;184;94;0041;Svizzera;18
2018-07-31;184;94;0033;Francia;14
2018-07-31;184;94;001;USA / Canada;13
2018-07-31;184;94;0044;Gran Bretagna;13
2018-07-31;184;94;007;Federazione Russa;10
2018-07-31;184;94;0031;Paesi Bassi (Olanda);9
2018-07-31;184;94;0049;Germania;5
2018-07-31;184;94;0043;Austria;3
2018-07-31;184;94;0090;Turchia;2
2018-07-31;184;94;0061;Australia;2
2018-07-31;184;94;0032;Belgio;2
2018-07-31;184;94;00355;Albania;1
2018-07-31;184;94;00351;Portogallo;1
2018-07-31;184;94;00972;Israele;1
2018-08-01;122;119;0041;Svizzera;32
2018-08-01;122;119;007;Federazione Russa;21
2018-08-01;122;119;0033;Francia;16
2018-08-01;122;119;0044;Gran Bretagna;8
2018-08-01;122;119;001;USA / Canada;7
2018-08-01;122;119;0049;Germania;7
2018-08-01;122;119;0034;Spagna;5
2018-08-01;122;119;0090;Turchia;4
2018-08-01;122;119;00216;Tunisia;3
2018-08-01;122;119;0031;Paesi Bassi (Olanda);3
2018-08-01;122;119;0036;Ungheria;3
2018-08-01;122;119;0032;Belgio;2
2018-08-01;122;119;0043;Austria;2
2018-08-01;122;119;00385;Croazia;1
2018-08-01;122;119;00372;Estonia;1
2018-08-01;122;119;00358;Finlandia;1
2018-08-01;122;119;0020;Egitto;1
2018-08-01;122;119;00254;Kenia;1
2018-08-01;122;119;00974;Qatar;1
2018-08-02;153;125;0041;Svizzera;19
2018-08-02;153;125;007;Federazione Russa;16
2018-08-02;153;125;0033;Francia;12
2018-08-02;153;125;001;USA / Canada;11
2018-08-02;153;125;00216;Tunisia;10
2018-08-02;153;125;0031;Paesi Bassi (Olanda);8
2018-08-02;153;125;0091;India;8
2018-08-02;153;125;0049;Germania;7
2018-08-02;153;125;00355;Albania;6
2018-08-02;153;125;0090;Turchia;5
2018-08-02;153;125;0044;Gran Bretagna;5
2018-08-02;153;125;0043;Austria;4
2018-08-02;153;125;0032;Belgio;3
2018-08-02;153;125;0034;Spagna;2
2018-08-02;153;125;00352;Lussemburgo;2
2018-08-02;153;125;00358;Finlandia;2
2018-08-02;153;125;0036;Ungheria;2
2018-08-02;153;125;0020;Egitto;1
2018-08-02;153;125;00351;Portogallo;1
2018-08-02;153;125;00421;Slovacchia;1
2018-08-03;155;133;0041;Svizzera;39
2018-08-03;155;133;0049;Germania;14
2018-08-03;155;133;007;Federazione Russa;13
2018-08-03;155;133;0044;Gran Bretagna;10
2018-08-03;155;133;0033;Francia;9
2018-08-03;155;133;0034;Spagna;8
2018-08-03;155;133;0032;Belgio;5
2018-08-03;155;133;0090;Turchia;5
2018-08-03;155;133;001;USA / Canada;5
2018-08-03;155;133;0031;Paesi Bassi (Olanda);4
2018-08-03;155;133;00974;Qatar;4
2018-08-03;155;133;0020;Egitto;4
2018-08-03;155;133;00351;Portogallo;3
2018-08-03;155;133;00216;Tunisia;2
2018-08-03;155;133;0030;Grecia;2
2018-08-03;155;133;0091;India;1
2018-08-03;155;133;00972;Israele;1
2018-08-03;155;133;00421;Slovacchia;1
2018-08-03;155;133;00355;Albania;1
2018-08-03;155;133;00386;Slovenia;1
2018-08-03;155;133;0043;Austria;1
2018-08-04;147;154;0041;Svizzera;43
2018-08-04;147;154;007;Federazione Russa;17
2018-08-04;147;154;0033;Francia;13
2018-08-04;147;154;0044;Gran Bretagna;12
2018-08-04;147;154;001;USA / Canada;11
2018-08-04;147;154;0090;Turchia;11
2018-08-04;147;154;0034;Spagna;10
2018-08-04;147;154;0049;Germania;5
2018-08-04;147;154;0031;Paesi Bassi (Olanda);5
2018-08-04;147;154;0020;Egitto;3
2018-08-04;147;154;00216;Tunisia;3
2018-08-04;147;154;0061;Australia;3
2018-08-04;147;154;00351;Portogallo;3
2018-08-04;147;154;0081;Giappone;2
2018-08-04;147;154;0043;Austria;2
2018-08-04;147;154;0032;Belgio;2
2018-08-04;147;154;00972;Israele;2
2018-08-04;147;154;00358;Finlandia;1
2018-08-04;147;154;0091;India;1
2018-08-04;147;154;00372;Estonia;1
2018-08-04;147;154;0036;Ungheria;1
2018-08-04;147;154;00385;Croazia;1
2018-08-04;147;154;00974;Qatar;1
2018-08-04;147;154;0046;Svezia;1
2018-08-05;133;119;0041;Svizzera;33
2018-08-05;133;119;0031;Paesi Bassi (Olanda);13
2018-08-05;133;119;007;Federazione Russa;11
2018-08-05;133;119;0090;Turchia;11
2018-08-05;133;119;0044;Gran Bretagna;10
2018-08-05;133;119;001;USA / Canada;9
2018-08-05;133;119;0033;Francia;8
2018-08-05;133;119;0049;Germania;8
2018-08-05;133;119;00351;Portogallo;4
2018-08-05;133;119;0091;India;3
2018-08-05;133;119;00358;Finlandia;2
2018-08-05;133;119;0020;Egitto;1
2018-08-05;133;119;0030;Grecia;1
2018-08-05;133;119;00356;Malta;1
2018-08-05;133;119;0043;Austria;1
2018-08-05;133;119;0061;Australia;1
2018-08-05;133;119;0036;Ungheria;1
2018-08-05;133;119;00372;Estonia;1
2018-08-06;153;132;0041;Svizzera;25
2018-08-06;153;132;001;USA / Canada;17
2018-08-06;153;132;0033;Francia;17
2018-08-06;153;132;007;Federazione Russa;16
2018-08-06;153;132;0044;Gran Bretagna;9
2018-08-06;153;132;0049;Germania;7
2018-08-06;153;132;0034;Spagna;6
2018-08-06;153;132;00352;Lussemburgo;4
2018-08-06;153;132;0020;Egitto;3
2018-08-06;153;132;0032;Belgio;3
2018-08-06;153;132;00974;Qatar;3
2018-08-06;153;132;00216;Tunisia;3
2018-08-06;153;132;0031;Paesi Bassi (Olanda);3
2018-08-06;153;132;0036;Ungheria;2
2018-08-06;153;132;00358;Finlandia;2
2018-08-06;153;132;0081;Giappone;2
2018-08-06;153;132;0090;Turchia;2
2018-08-06;153;132;00972;Israele;1
2018-08-06;153;132;0091;India;1
2018-08-06;153;132;00254;Kenia;1
2018-08-06;153;132;0030;Grecia;1
2018-08-06;153;132;0061;Australia;1
2018-08-06;153;132;0092;Pakistan;1
2018-08-06;153;132;00351;Portogallo;1
2018-08-06;153;132;0043;Austria;1
2018-08-07;168;119;007;Federazione Russa;17
2018-08-07;168;119;0041;Svizzera;17
2018-08-07;168;119;0034;Spagna;16
2018-08-07;168;119;0044;Gran Bretagna;13
2018-08-07;168;119;001;USA / Canada;12
2018-08-07;168;119;0033;Francia;11
2018-08-07;168;119;0090;Turchia;5
2018-08-07;168;119;0049;Germania;5
2018-08-07;168;119;00351;Portogallo;4
2018-08-07;168;119;0031;Paesi Bassi (Olanda);3
2018-08-07;168;119;00216;Tunisia;2
2018-08-07;168;119;00355;Albania;2
2018-08-07;168;119;0091;India;2
2018-08-07;168;119;0032;Belgio;2
2018-08-07;168;119;0030;Grecia;1
2018-08-07;168;119;00421;Slovacchia;1
2018-08-07;168;119;0061;Australia;1
2018-08-07;168;119;0020;Egitto;1
2018-08-07;168;119;0081;Giappone;1
2018-08-07;168;119;00385;Croazia;1
2018-08-07;168;119;0043;Austria;1
2018-08-07;168;119;00972;Israele;1
2018-08-08;147;96;0033;Francia;18
2018-08-08;147;96;0041;Svizzera;14
2018-08-08;147;96;007;Federazione Russa;12
2018-08-08;147;96;001;USA / Canada;8
2018-08-08;147;96;0031;Paesi Bassi (Olanda);7
2018-08-08;147;96;0044;Gran Bretagna;6
2018-08-08;147;96;00351;Portogallo;5
2018-08-08;147;96;0049;Germania;4
2018-08-08;147;96;0090;Turchia;4
2018-08-08;147;96;0061;Australia;3
2018-08-08;147;96;0034;Spagna;3
2018-08-08;147;96;0030;Grecia;2
2018-08-08;147;96;0091;India;2
2018-08-08;147;96;00974;Qatar;2
2018-08-08;147;96;00972;Israele;1
2018-08-08;147;96;0043;Austria;1
2018-08-08;147;96;00216;Tunisia;1
2018-08-08;147;96;0020;Egitto;1
